Catalog,PME Code,SMILES,Viability Mask 1,Viability Mask 2,LPS Abs,LPS Abs Std,LPS Lum,LPS Lum Std,MPLA Abs,MPLA Abs Std,MPLA Lum,MPLA Lum Std,CpG Abs,CpG Abs Std,cGAMP Abs,cGAMP Abs Std,cGAMP Lum,cGAMP Lum Std,LMCpG Abs,LMCpG Abs Std,LMcGAMP Lum,LMcGAMP Lum Std
84291,PME-5540,CCN(CC)S(=O)(=O)c1ccc(C(=O)Nc2cc(C)nn2-c2nc(C)c(C)c(=O)[nH]2)cc1,98.73140370819972,99.20436314134253,0.2669163495626704,0.0652204902127517,0.9572496305369363,0.0988172983749938,0.4341131504211352,0.0146401031891139,0.9941608642986328,0.0862824093493229,0.1530305230456748,0.0117597631338943,0.5979450371568572,0.116391714757232,0.8834198329718014,0.0494500950515627,0.2846866743431601,0.0391847631694805,0.9449434426024568,0.0809420050033052
84749,PME-5541,COC(=O)COc1ccc2oc(=O)cc(-c3cc4cccc(OC)c4o3)c2c1,99.03870419418756,99.37188899145086,1.0604718339676609,0.1229694434326823,0.8724569610477579,0.0835729986016364,1.046213931266561,0.0254136143795596,1.041032685564259,0.0857452886371333,0.8576259105067752,0.0653418957656999,0.9551856342971464,0.1899421008102257,0.9277409212786574,0.0522285359094166,0.9881038919136657,0.0817249434714441,0.9470768559635582,0.0754199809554816
85015,PME-5542,CN1CCN(c2ccc(-c3cccc(NC(=O)COc4ccc(Cl)cc4)c3)nn2)CC1,96.0137452102456,97.94371306264576,0.9663460304353336,0.053481072063052,0.9459897077424156,0.0566936213395845,0.8906823523314327,0.0204781102233911,0.9660546393675776,0.0813079347279638,0.2403086673327316,0.029025462621133,0.7551979795345961,0.14898384282563,0.5724666369048322,0.031774757040576,0.699112350033166,0.0370677557440673,0.8281703280049418,0.0600965393771018
85358,PME-5543,COc1ccc(C(=O)C=Cc2cc(OC)c(OC)c(OC)c2)c(OC)c1,75.39884220422542,88.95933450405728,0.3523243513616805,0.0254662926386562,0.3984464347900893,0.032892779648624,0.4883425640896156,0.010679971832658,0.1461433289164319,0.0148684493144539,1.312794946364848,0.0979997855036718,0.4921578898181789,0.1005470114906206,0.1343334059941361,0.0118346187934311,0.7178206206053814,0.0587836480037028,0.2263077232335524,0.02193219809637
85319,PME-5544,Nc1ccc(C=Cc2ccccc2)cc1,96.10003859244596,98.42690819199954,0.7763160900751152,0.0378707849133886,0.8573846343535125,0.0888651137935491,0.9762944230689916,0.0342508505836117,0.7186851354262835,0.0555741347800334,0.9644471345153244,0.0972742516694675,0.5252295694973412,0.106932188657033,0.1740108253272945,0.0123535471365231,0.9056858825531436,0.0634286926490736,0.5833601983690302,0.0609319375285354
85567,PME-5545,Nc1cccc(O)c1,99.35584632401884,100.10695674718208,1.0832911059445958,0.0690935692618894,0.9459059463391718,0.0916997480553927,1.026534961581376,0.0232018634208732,0.9378486170453104,0.1103384807908245,0.980430445230996,0.0989504402700602,1.299509594095515,0.5291298848697757,0.9834327740792632,0.0897250430519173,1.0300855042523225,0.0709540635650679,0.9557291124879151,0.0976968226834391
86048,PME-5546,COc1ccc(-c2[nH]c(-c3cccc(OC)c3)nc2SCC(=O)NC2CCCC2)cc1,100.30972835498528,99.79768131344886,1.1338312463306064,0.055469193715823,0.824449887320329,0.0443966123603288,1.906206947744948,0.1489472243816668,1.852714168662596,0.143712783972821,0.8488257804008275,0.0736297667131925,0.8919800376356679,0.1756562118231995,0.4377327110277509,0.0256090049667798,1.2962879914921273,0.1011326680631688,1.038298922336892,0.0880913249638891
86577,PME-5547,Oc1nc[nH]n1,100.72417740287078,99.24804158172572,0.9266148261078878,0.0664532152398768,0.9228417066715398,0.0398081346425114,1.021112267015618,0.0221477017207004,0.8382660687961894,0.0742389877871849,1.0481500493448523,0.0865716125832915,1.1639536949757192,0.4099425530775842,1.0014195381611404,0.0605262318185288,0.9986257141561192,0.0642941018873375,0.9208424378762898,0.0598875046219504
86643,PME-5548,O=C(NCCN1CCN(c2ccccc2)CC1)c1ccc(F)cc1,100.71923130670544,99.37616391152346,1.042040319248574,0.0513006051453923,0.9397045149730024,0.0451526120335404,1.0258639473869438,0.0261998227598283,0.8303508194710061,0.0836781689629095,1.0044158280766535,0.0805862454546473,2.6150475176265764,1.7968203341402686,1.1028228757207703,0.1810869726299151,1.0241066982373903,0.0571906920090047,0.9576260700549264,0.1180865304070201
86411,PME-5549,O=C(CCCn1nc(-c2ccc(F)cc2)ccc1=O)Nc1ccc(C(F)(F)F)cc1,98.54740424346464,99.39235696904484,0.9704722437171616,0.0545912191205288,1.0093968371770974,0.0406305952643292,1.0479478987711155,0.0381902027014562,0.7483847211797157,0.1516855938135506,0.8899320908931083,0.096863585700489,0.6261086196293891,0.1230434433056946,0.3457018087585427,0.0380975760854831,0.9694507444604618,0.0678754914585028,0.7011611223717852,0.0932930685987127
138519,PME-5550,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,99.8679286351555,97.6341610402308,0.945481370743014,0.0721328083890911,0.8855881545253348,0.0601739279922882,1.2853167916573254,0.0436870474511566,0.9327290012678936,0.0904676529042837,1.8881277724967505,0.129502098498423,0.969366369356686,0.1694404766125452,1.032964797726425,0.040305489388321,1.3729753116323635,0.089223490323629,0.9504273178398844,0.0669074741885216
138369,PME-5551,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,17.365348280617944,5.479852758886381,0.8447191418855324,0.0728101912032705,1.0961940317728796,0.0846027170108181,1.734626872147935,0.0484350432873568,1.4606312989288115,0.1481132991592784,0.4417613360230354,0.0256163309093595,0.8610136252577129,0.1493364816313063,1.228164359936546,0.0505581721951197,1.0070357833521677,0.0526101187053173,1.2616632302127455,0.1027152989078223
138936,PME-5552,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,99.6445690141329,99.1503494686869,0.9697264334948884,0.0939063284063728,0.8945925381824678,0.0614525532981631,1.1114294134237797,0.0392385762578584,0.7609262887126435,0.0988681396013074,0.965374963335546,0.0774727144692583,0.8812415150431752,0.1505262050563185,0.7719181418130037,0.0311916304170127,1.0155102700847378,0.0738468818315856,0.8091456562360383,0.0695802729302846
138684,PME-5553,Nc1c2c(nc3ccccc13)CCCC2O,100.1786022711864,98.63690704688509,0.87991179851522,0.0675650466352448,0.9639515029998004,0.0495872248699485,0.9579431141838484,0.0262055609130345,0.9063468235770508,0.0872760806624864,0.9584106508075144,0.0584869117891975,1.054730354888708,0.1881372728096768,1.0130676445847726,0.0419821449221156,0.9320885211688608,0.0537664263279199,0.9611219903872078,0.062818541897461
138569,PME-5554,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,99.98712796272176,98.89156493880648,0.98598197570985,0.1298936274236651,0.9601112646305494,0.0444136359458059,0.9507305384602404,0.0356794098487053,0.9275301649371526,0.0924015813197368,1.1732306492613354,0.1075964396550606,0.924884924755816,0.1567302594668584,0.9808605044727288,0.0429552201354026,1.0366477211438088,0.0995362054043232,0.9561673113468104,0.0641762526827367
138578,PME-5555,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,99.94019978473322,99.73129308872666,1.0296223997481837,0.0779311904860767,0.9803985778935624,0.0535544426569318,0.9803501305350854,0.030361492833376,1.0282292215713436,0.1008668804908811,1.1418393693587028,0.1262827966204444,1.024901961371264,0.1794769545565593,0.9862046059003556,0.0419950608385577,1.050603966547324,0.0874498626260191,0.9982774684550872,0.0702514318788603
138271,PME-5556,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,100.47313669210996,99.09045013645834,1.0747917180196405,0.0910212570833555,0.987467851752126,0.0457560810847704,0.9499052023595153,0.0385446550606544,0.9225784915188048,0.1615083272067514,1.12651549991203,0.0769681630552726,0.9114122026677856,0.1729252707526858,0.9969317807637168,0.0559918331874047,1.0504041400970618,0.07232947255184,0.9689927080115492,0.1021659501286107
138323,PME-5557,Clc1ccc2nsnc2c1NC1=NCCN1,100.52002745760228,98.5474860808194,1.0597352785958216,0.0852620726509724,0.9295921865711788,0.0495199221597745,0.9583571382080897,0.0442403563057795,1.0123395325463298,0.1298505214372168,1.1362078074343378,0.1019165907099607,0.9622755451944704,0.2232950104511223,0.9648800131034097,0.043992556589724,1.0514334080794163,0.0808575323655619,0.9689372440736392,0.0841600175133206
138343,PME-5558,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,100.2238432817383,98.61510508265864,0.9776421856722148,0.0792851564264844,1.0007322656695796,0.0465785279168371,0.9410419544344564,0.0603203144572965,0.8787676886072693,0.0866789745954277,1.1258382587945888,0.0967117118764817,0.9764394931392156,0.1833007182231082,1.0225833182452326,0.0449112256765828,1.0148407996337534,0.0801619851298582,0.967361090840694,0.0624495051797512
138308,PME-5559,OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,88.93073952947705,91.8339238724484,0.9996056730804104,0.0821301232086716,1.0560071501391044,0.0488019284072405,1.37466522511577,0.0528963422566526,1.487947032689007,0.1771401131811826,0.8618881988197883,0.0655123847194566,0.9285170166374456,0.1783785086020043,0.8065066018413802,0.0290930725427101,1.078719699005323,0.0679098733961284,1.116820261556497,0.1074036852007152
138129,PME-5560,CC(C)c1c(CN(C)C(C)Cc2ccccc2)n(C)n(-c2ccccc2)c1=O,99.97158974086707,99.68697804517134,1.0041479669241236,0.1681063911865122,1.0198542418034242,0.0735183340530206,1.0527609436131824,0.0671778886488772,0.99458676756879,0.1381333051253304,1.3469128744526833,0.0818649344608889,0.8855338571170688,0.151123860343828,0.791727579947747,0.0305482448519661,1.1346072616633298,0.1147090449432232,0.9353895297733203,0.0920488107660184
138652,PME-5561,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,99.85294797873844,99.60559736044172,1.1264317122318073,0.0921877281439274,0.9596072847206768,0.0511294065305971,1.343126176683999,0.1274520293807404,1.080323800172737,0.2514307822740785,2.036708490302761,0.1186393315982289,0.8361555243861123,0.1510829484884151,0.987639779266058,0.0386746355195012,1.502088793072856,0.1137510263919734,1.0091902880531574,0.1498080793545443
138681,PME-5562,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,100.20920285349472,99.80632030598518,1.017471252356634,0.0830616524278834,0.9199094656590214,0.0933188368785988,0.9528931661327142,0.0461000102234328,0.9113225345190322,0.1579040942206752,1.1470886428326197,0.1267342144052096,0.9336496061470294,0.1599458416590592,0.915639296270064,0.0668899749031441,1.039151020440656,0.0914439904122677,0.915623765482706,0.1127184945347917
138995,PME-5563,O=C(O[C@@H]1C[C@@H]2C[C@@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,100.02138734116836,100.16615982198088,0.7176360616673183,0.0563131314341548,0.9577348461008096,0.0550521585968442,0.6966909416123674,0.0428499893249786,0.9575426747174522,0.1756726763610353,0.5750230954854727,0.0484128805528865,0.7402818082655827,0.1295085829131498,0.9312557331652482,0.0400091370510634,0.6631166995883861,0.0495011695501538,0.9488444179945034,0.1087694203864179
138978,PME-5564,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,99.95867314049202,100.00173277299676,1.0596406533925915,0.0841934914461998,0.9107078295708608,0.0670655481787584,1.0199575248715742,0.0812807042016773,0.8268664260701366,0.110656684785195,1.0552490913538437,0.0872892952253862,1.0239016296192949,0.2209705673943556,0.9510326307927682,0.0426608063472638,1.04494908987267,0.0842902088785455,0.8962022954779219,0.07866094761351
138800,PME-5565,CC(C)(C(=O)c1cccnc1)c1cccnc1,100.37979818830344,98.94135208850685,0.8938434124996935,0.0732217324437038,0.9561956440447552,0.1187169753800299,0.9387618090258444,0.0567767836681604,0.9011194938022704,0.2286822152590731,1.0498385699948218,0.0920760877131694,0.9046614600652751,0.1533118143450295,0.99485940711078,0.0542754971975548,0.9608145971734532,0.075416689563875,0.9507248483192686,0.1520253327740933
138903,PME-5566,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,100.41223947202616,99.12003362659188,1.0525407920562744,0.1285781985620173,0.9395880591223376,0.0921638042654647,0.95712049003088,0.0770783403307793,0.8767346858478042,0.1325451852609688,1.13356894896132,0.1082076346042939,0.9018851034515608,0.1549319452870738,0.969063946015107,0.0737660536361283,1.0477434103494916,0.1067431744582253,0.9284622303284163,0.1024757265918708
138850,PME-5567,CC12CC3CC(C)(C1)CC(N)(C3)C2,98.46267707545272,97.25870608759702,0.9499837264536652,0.0922953205796304,0.9249364645735884,0.0781134107315164,0.9957039734253226,0.0951319542907311,0.8443977821533888,0.1727944980019121,0.9160446925115378,0.0727871783697038,0.900106866042355,0.1596136298790945,1.2626941940207637,0.0454296239452852,0.9539107974635084,0.0873049984500573,1.0106761469159136,0.1125810733170447
138970,PME-5568,COC(=O)Nc1nc2cc(S(=O)c3ccccc3)ccc2[nH]1,100.38145379135148,99.42851164962023,0.8958380582804131,0.0789313853282914,0.8252522037307579,0.1301797846656399,0.9318626139319386,0.0504857894027867,0.8837958581332557,0.2313363343509253,1.0268352904829494,0.0869922495475563,0.9510122469707948,0.1770215089127627,0.8959213928586269,0.0402995214118755,0.9515119875651004,0.0738165067420787,0.8683231515742135,0.1550132546510584
138826,PME-5569,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,99.38553803538166,99.46184760677076,1.3265458117137905,0.1004343808205105,1.178690304039364,0.1230444873959019,1.2745678360585395,0.0865650739968839,0.9542576065796404,0.3053545118196676,0.8056941703037137,0.0527228933171711,1.0056098490118566,0.1833989940996398,0.99423921067483,0.0595281976689862,1.135602606025348,0.0823817948469586,1.0423957070979448,0.1931535918078888
138802,PME-5570,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,100.5199468393033,99.8674822152491,0.9198778432896788,0.0704830679367963,0.9251795244604626,0.0490870848514382,0.9341204611034372,0.0270436496397295,0.9585767737505624,0.1136956653166124,1.2015116457192432,0.1005827665346536,0.9411494912897862,0.1628013580037741,1.0340244442110091,0.0397196485649114,1.0185033167041198,0.0726088028992447,0.9725935808073448,0.0750863873439997
3894,PME-5571,CC(C)NCC(O)COc1cccc2ccccc12,99.278490116573,97.73989287678997,0.9201428980245704,0.1086715274363444,0.9285442279663672,0.0705762230434604,1.0515607560669284,0.0432260696260841,0.9180672340259284,0.0900516530869242,1.018903490644287,0.0642189875853609,1.3913207750007124,0.2434415753664746,0.8959575439037952,0.0321364629121582,0.996869048245262,0.077032617198076,0.9141896686320302,0.068612573510673
138887,PME-5572,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,98.94050438189528,100.15571022700772,1.0492773470625183,0.1066670604342445,0.9283680002534606,0.0675060421329062,1.1600540340524217,0.0327574646015259,1.1342958975446833,0.1186878997689761,1.6312739290940663,0.2139310667720014,0.9674236225362794,0.1834826791722555,0.8927837145912622,0.0360390240726887,1.2802017700696688,0.1393047194689989,0.985149204129802,0.0815325998852239
139039,PME-5573,C#CCN[C@@H]1CCc2ccccc21,99.98531799613473,99.16230869046343,0.9334747061173668,0.108911595688956,0.9569609021351088,0.0535527442200134,0.9781483302838988,0.0263010371920585,0.9726943564776308,0.1007398247935519,1.0525788836727064,0.0604844225018284,1.0316482788788526,0.1988060582783643,0.9772336638662238,0.0374237070224247,0.988067306691324,0.0735115537365212,0.9689629741596544,0.06932277778679
139068,PME-5574,O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,99.82640683106644,99.08248103506445,0.9134715252711556,0.1281724389323331,0.8239192889196965,0.0436947949044977,0.7884985090313887,0.0310888576028618,0.7518494154130271,0.0800119241516823,0.9527013706765974,0.0601088018034179,1.2341876065845931,0.2096212304202108,0.630261795230469,0.0243274105395421,0.8848904683263806,0.0836814579684098,0.7353434998543976,0.0544761905537948
138140,PME-5575,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,99.95542809427045,99.7148385728044,0.9922443199546822,0.0748698310504597,0.7052626210681331,0.0400884342941694,1.0534268774512996,0.0288183671459813,0.6451585937335627,0.0710329909624036,1.139252691356119,0.1446340209408085,0.9236289786972024,0.173204236835518,0.687400227217885,0.0296445966365407,1.0616412962540336,0.0954899469403126,0.679273814006527,0.0501051244184532
138153,PME-5576,Brc1c(NC2=NCCN2)ccc2nccnc12,99.88696263083423,99.29744398695884,0.8576813506105965,0.0786803210928716,1.005381227156281,0.0545007488615928,0.9701495910382782,0.0354873808701499,1.014083864456864,0.119510800985712,1.2356898129274887,0.1320136484123488,1.0790082477261844,0.2436301955134375,1.016061848529728,0.042452470973639,1.021173584858788,0.0910632573094836,1.0118423133809575,0.0796981293600808
86899,PME-5577,CC(C)(CO)NC(=O)C(c1ccccc1)c1ccccc1,100.1679879516221,99.05943551915574,0.961077839066227,0.0857785241505745,0.990918807843084,0.0511687610631341,1.001126060974228,0.0405939638827108,0.895980823322849,0.0945631028755552,1.2389367068901018,0.1417223325192778,0.8248723132352896,0.1397809990920936,0.9374887796751492,0.0353967368283985,1.0670468689768524,0.0984734222076635,0.941462803613694,0.0653537846705347
87256,PME-5578,OCCCNCC(O)Cn1c2ccc(Br)cc2c2cc(Br)ccc21,16.128018214887597,5.506692998483036,0.6531759267422425,0.0570675886002526,1.1883576299479488,0.0725942364273617,1.7524735976819477,0.0486056658763884,1.9130914044930944,0.1842829098738336,0.6608971709549669,0.0425033775681458,0.5858316790202736,0.1046614079305061,0.6264230362278962,0.0462609758519459,1.0221822317930525,0.0497519096070196,1.2426240235563133,0.1174311030928539
87356,PME-5579,O=C1CNC(=O)N1CC(O)Cn1c2ccc(Br)cc2c2cc(Br)ccc21,91.53144299003849,93.58853252957384,0.7908469209001482,0.0677099976264047,0.9280396738937668,0.0437279668311585,0.9076651094059992,0.0247237905002314,0.6984011764025023,0.0786787570925975,0.9979339398518378,0.0913290228221125,3.924272439558734,3.220043968495183,0.9885236642920936,0.2228584404284157,0.8988153233859951,0.0671736555625517,0.8716548381961209,0.1387664301034999
87542,PME-5580,Cc1ccc(-n2ncc3c(SCC(=O)NC(C)(C)C)ncnc32)c(C)c1,99.64890474727136,99.56233186258736,1.1617538422756717,0.1000671182181891,0.9499119992005504,0.0477027902518593,1.0499492564441906,0.046887842677557,1.223421649423123,0.179355894014925,1.0094559606856377,0.0817081730315278,0.8737416299004184,0.1483193532231116,0.6438915848112343,0.0263071027864577,1.0737196864685,0.0793475970642221,0.9390750778116358,0.1082222351964129
87814,PME-5581,CCS(=O)(=O)c1ccc(-c2cccc(NC(=O)CC3CCCC3)c2)nn1,99.99357443033873,99.82817585758016,0.9315328416452788,0.0727210776377342,0.9733513704031426,0.0561308316847098,1.0071188628622258,0.0294396226387621,0.9259114639876852,0.1321717046674538,1.1931321579071892,0.0992317077575364,0.9130904849917048,0.1558683510134972,0.9051903405338302,0.0331727212292449,1.0439279541382314,0.0730341891134629,0.934817724974886,0.0850890890264845
87789,PME-5582,COc1ccc(-c2oc3ccc(OC)cc3c2C(=O)Nc2ccccc2Cl)cc1,100.0041168711258,100.01653729974124,1.0505621736117037,0.1093770841686954,0.8650966232797892,0.0622075452047752,1.422095082093672,0.0408934305338232,1.8441380782014216,0.2815091705144208,0.8724113831348381,0.0508046732453174,0.8727302354111452,0.14796601630662,0.755751939750831,0.0520806846002991,1.1150228796134047,0.0735226360282644,1.1549955470773472,0.1691445037756742
88079,PME-5583,O=C(O)c1nn(-c2ccccc2)c(=O)c2ccccc12,100.55693903671732,100.20541607355476,1.0995708319716804,0.0991785389975025,0.9525413649463956,0.0856544509101734,1.0294279477666808,0.0270757966108228,0.9528729268095948,0.2573072587461349,1.1175508132397938,0.1295377251643277,1.0662470548715677,0.2422381386230461,0.9545171726008458,0.0344381974199871,1.082183197659385,0.0954803707584944,0.9533104881189454,0.1578287044084099
88241,PME-5584,C=CCN1C(=O)C(C)(C)COc2cc(NC(=O)c3ccc(Br)o3)ccc21,99.79341533346556,99.10471962274478,0.9302730740847396,0.2136537632208493,0.9333000802275262,0.0957490977157794,1.0749693851230984,0.0369837629792722,0.9823384029354532,0.2430626275595312,1.248626108676409,0.1089086662794244,0.8732348263820514,0.1477890876298344,0.5299458901007932,0.0462865446343742,1.0846228559614155,0.1400914306840366,0.8151947910879241,0.1531772120168
88517,PME-5585,COc1ccccc1-c1nnc(NC(=O)c2cc(C)nn2C)o1,100.200401038318,99.42986245544084,1.0005277657382048,0.0785188581624303,0.96459692183339,0.0635690926751246,1.010660666632918,0.0797367881034273,0.952954208661335,0.1754205786568812,1.0760081195267546,0.1092184000572372,0.9370972756903116,0.1619263848928789,0.9447483444004204,0.0338913610919628,1.0290655172992924,0.0902807203029259,0.9540998249650484,0.1094867317935822
88964,PME-5586,Cc1nnsc1C(=O)Nc1ccccc1C(F)(F)F,100.37299210552348,99.5440137544263,0.954422363441651,0.0766083311433998,0.9930127015680864,0.1075364320794626,1.0033474475147712,0.0474706018467207,0.9291443020735763,0.1538170403857322,1.1048373587940197,0.0840928536528384,0.9176384413722428,0.1553643295320438,0.9690124188805592,0.0393011649959008,1.0208690565834806,0.0711662431113337,0.9637231408407408,0.1107073434894028
89078,PME-5587,CN(c1ccccc1)c1nnc(C(C)(C)C)c(=O)[nH]1,100.50959223289917,98.23717891423904,0.9506622604197336,0.0756338396917913,0.907980347653648,0.1070104408080644,1.0072195062567648,0.0481743596644013,0.8633889964128932,0.2414424479211996,1.045350967685801,0.0787967659885303,1.0421646471097423,0.1802346058107866,1.0322434561430345,0.0391282541934475,1.0010775781207666,0.0689206717075263,0.9345376000698584,0.1541392340021887
89227,PME-5588,c1ccc(CSc2nnc(-c3cccnc3)o2)nc1,100.47871129044644,100.24744942136972,1.093664095727278,0.0835491598726409,0.9504380093381676,0.1343331186818571,0.999869826507662,0.0738145249844857,0.8581485861353512,0.3295885110179155,0.9864213319656456,0.0557943563601114,1.0520251902432902,0.1787546636958812,0.9924515819275178,0.0365024758152582,1.0266517514001952,0.071976978763464,0.9336793924670124,0.206564279027493
89753,PME-5589,CSc1nc(C(C)(C)C)cc(C(F)(F)F)c1C#N,100.2485262558232,98.92907924573512,0.955030691993614,0.1515452025664429,0.8545051100067163,0.1171510980762589,1.1236946491462787,0.0486578193558771,0.9232917551778088,0.2597911761508289,0.7377438613359864,0.0606187624463623,0.8390251984427309,0.1424611885277403,0.997617345466214,0.0498761135884725,0.9388230674919598,0.0983330499982955,0.9251380702169132,0.1670363849514974
91297,PME-5590,COc1cc(OC)cc(C(=O)N2CCN(c3ccc(Nc4cccc(C)n4)nn3)CC2)c1,99.5785464377212,99.5988551860863,0.9808822288612692,0.0809519417353251,0.95069111195799,0.0964274513976605,1.0071188628622258,0.0294396226387621,1.1233400782870937,0.200966075486845,0.5404142654612474,0.041837996042929,0.9887517991589976,0.1677317595303074,0.9043333378851744,0.0393994690885058,0.8428051190615808,0.0552881125400398,0.9927881760434194,0.1306878406025704
91630,PME-5591,CCOc1ccccc1NC(=O)Nc1ccc2c(c1)CC(=O)N2CC,99.19702451516297,100.31472153558332,0.945449955270238,0.091861635963579,0.8441097657694245,0.0775335946628768,0.9977632457555003,0.0279557617157634,0.7971921355806397,0.0891241585361955,1.1740368886868606,0.0828280522348623,1.1102681594507466,0.2517344794450763,0.6944510480510748,0.0368339810643161,1.039083363237533,0.0732133207643589,0.7785843164670464,0.0714406889132017
91923,PME-5592,CCn1nccc1C(=O)N1CCN(S(C)(=O)=O)CC1,100.128934992785,100.02150871229748,0.9292073864381558,0.0917688676279646,0.9942319004596574,0.0612420438315988,0.9905114974531796,0.0280695017641728,0.8473051145252225,0.1266564758594533,1.0178932358108308,0.0663797275753442,0.9303598083725658,0.1576131547464289,1.0112750264894312,0.0689325409222959,0.979204039900722,0.0673688608284883,0.9509373471581036,0.090450992269869
92424,PME-5593,O=C(NCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccncc1,99.77619695985302,99.7282229977213,0.9904599116313764,0.0764819395063655,1.0230913459329427,0.0811243782756884,1.0130947904086245,0.0270224232186549,0.9856814169311374,0.0974114256194847,0.9741831085964808,0.0764377076668849,0.981660974996782,0.1936464421249782,1.011409485515136,0.0533601062559233,0.9925792702121604,0.0643491040617029,1.0067274161264053,0.0794091756484115
92426,PME-5594,O=C(NCCN1CCN(c2ccc(Cl)cc2)CC1)c1cnccn1,99.95233264145509,99.716238824881,0.9669033022751812,0.0861764609745451,1.0063966863947342,0.0548957803916491,1.0021080873898045,0.0300512552847182,0.918505989907084,0.097402111152937,0.9741669838079704,0.0759483262092544,1.058847124814097,0.183553044223574,0.9819057309018488,0.0492965787823148,0.9810594578243188,0.0685507321241524,0.9689361357345556,0.0705475504925536
92415,PME-5595,CS(=O)(=O)NCc1cccc(Oc2ccc(F)cc2)c1,99.8042274465591,99.53482181907792,0.9553639161737648,0.079075234988847,0.9922924860638858,0.0608237690179591,0.9970162548122008,0.0288612058502981,1.0263104422889302,0.1012552083173141,1.0290273613514769,0.0655316081194092,0.9697975558118348,0.1691184611739878,1.095324153021345,0.0458334952700809,0.9938025107791476,0.0615907288867149,1.037975693791387,0.0731502047789461
92245,PME-5596,CC(O)(CNC(=O)CSc1ccc(F)cc1)c1ccc(-c2ccccc2)cc1,98.99843689126592,99.30061984838508,0.972954521285486,0.0924547132540633,1.107492873925101,0.0717024689591993,0.93512207380837,0.0383150239877682,0.9212066170570083,0.1046732272349954,1.0207132730623665,0.066874460895239,0.8138225909165034,0.166829876179771,0.6853322978705294,0.0493913763201224,0.9762632893854076,0.0694936653854224,0.9046772629508796,0.0786071171702025
92584,PME-5597,O=C(NCCCOc1cccc2cccnc12)c1cnccn1,99.8584578347739,100.0822749100267,0.9784980146462864,0.0938104805009319,1.008463274302311,0.0523085536707357,0.9981185109116724,0.0349610415067969,0.990044595420934,0.1046313174023767,1.0271748114105717,0.0586769850822576,0.9484760168314992,0.1605300269970358,0.9500779756876008,0.0361136464299935,1.0012637789895102,0.066996689603291,0.982861948470282,0.0706826070707443
93102,PME-5598,CC(=O)N1CC(C(=O)Nc2ccc(Br)c(C)c2)C1,99.87205880369982,99.60300026924088,0.9960766643595508,0.0821084114987422,1.0336364896342414,0.0478717494459278,0.9729808644966264,0.0530431577801309,0.9086963296163652,0.0893054396798237,1.049582374116457,0.071264408098444,1.1963879251653975,0.3211538224577928,0.9879431189576796,0.0354478288458291,1.006213300990878,0.0698426414347668,0.9767586460694287,0.0619777232057441
93811,PME-5599,O=C(NCC1CCCO1)c1[nH]nnc1-c1ccc(F)cc1,99.74729660219133,100.2622911844518,0.995969574765653,0.0751509167260375,1.0343550958901768,0.0478712999827071,1.0071999199674084,0.0494805799862944,1.1014143814067665,0.1185475458145923,1.151946910648086,0.1615324849316133,0.9906122912738038,0.1813854228272434,0.9987850164177834,0.0376962991427959,1.0517054684603824,0.1067531916286749,1.0448514979049088,0.0769549499160826
94092,PME-5600,Cc1ncn(CCNC(=O)Nc2ccc(OC(F)(F)F)cc2)c(=O)c1C,100.28803785805252,99.36711067762812,1.084627459840988,0.0879606322176542,1.064444718626166,0.0496769687187494,1.0109152883945511,0.06108977957829,1.1109200414444027,0.2468029729246636,1.1446213455612162,0.0770687745680195,0.8911798877874016,0.1513304996590923,0.9005724845985367,0.0354092195987908,1.0800546979322518,0.0761766149647639,1.025312414889702,0.1467802456033409
